"","GROUP_SET","GROUP_ID","GROUP_NAME","TEAM_ID","TEAM_ABBREVIATION","GP","W","L","W_PCT","MIN","E_OFF_RATING","OFF_RATING","E_DEF_RATING","DEF_RATING","E_NET_RATING","NET_RATING","AST_PCT","AST_TO","AST_RATIO","OREB_PCT","DREB_PCT","REB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE","PACE","PACE_PER40","POSS","PIE","GP_RANK","W_RANK","L_RANK","W_PCT_RANK","MIN_RANK","OFF_RATING_RANK","DEF_RATING_RANK","NET_RATING_RANK","AST_PCT_RANK","AST_TO_RANK","AST_RATIO_RANK","OREB_PCT_RANK","DREB_PCT_RANK","REB_PCT_RANK","TM_TOV_PCT_RANK","EFG_PCT_RANK","TS_PCT_RANK","PACE_RANK","PIE_RANK"
"1220","Lineups","-201976-202699-1626162-1630178-1630194-","P. Beverley - T. Harris - K. Oubre Jr. - T. Maxey - P. Reed","1610612755","PHI","7","6","1","0.857","18","89.4","87.2","84.7","87.5","4.7","-0.3","0.444","0.57","8.3","0.263","0.63","0.478","0.179","0.321","0.485","103.5","103.06","85.89","39","0.553","743","357","4581","4623","1159","9597","4847","7986","9481","6662","10305","6099","8938","8248","10898","11139","9625","8569","5901"
"1221","Lineups","-1626158-1628398-1629673-1630557-1641731-","R. Holmes - K. Kuzma - J. Poole - C. Kispert - B. Coulibaly","1610612764","WAS","2","1","1","0.5","18","91.5","86.5","98.5","94.4","-7","-8","0.545","1.5","13","0.158","0.75","0.429","0.108","0.433","0.471","92.6","97.24","81.04","37","0.444","3544","3115","4581","6028","1193","9645","5474","8536","7525","3808","8883","8115","6081","9197","7976","9299","9804","11222","8014"
"1222","Lineups","-201566-201935-202695-1626181-1627826-","R. Westbrook - J. Harden - K. Leonard - N. Powell - I. Zubac","1610612746","LAC","7","4","3","0.571","18","136.3","127","131","133.3","5.3","-6.3","0.563","4.5","17.3","0.333","0.615","0.452","0.054","0.565","0.611","95.3","97.79","81.49","37","0.52","743","677","13689","5911","1204","4286","10693","8413","7409","473","6626","4292","9089","8818","6455","5856","5873","10996","6503"
"1223","Lineups","-201939-202691-1630228-1631218-1641764-","S. Curry - K. Thompson - J. Kuminga - T. Jackson-Davis - B. Podziemski","1610612744","GSW","9","4","5","0.444","18","124.9","120","103.8","93","21","27","0.667","2","16.7","0.3","0.783","0.558","0.111","0.529","0.624","106.1","114.17","95.14","45","0.661","464","677","14713","7554","1151","5042","5381","4273","5241","2320","6760","5546","5796","4808","8013","6565","5523","4461","4261"
"1224","Lineups","-1628983-1629026-1629652-1630581-1631096-","S. Gilgeous-Alexander - K. Williams - L. Dort - J. Giddey - C. Holmgren","1610612760","OKC","8","6","2","0.75","18","94.2","89.5","134.7","133.3","-40.4","-43.9","0.583","1.4","14","0.25","0.722","0.474","0.132","0.422","0.485","96.3","99.31","82.76","38","0.352","574","357","11854","4823","1205","9367","10693","11139","7167","4186","8664","6171","7025","8318","9056","9482","9632","10345","9513"
"1225","Lineups","-204456-1626167-1627741-1630174-1631097-","T. McConnell - M. Turner - B. Hield - A. Nesmith - B. Mathurin","1610612754","IND","5","3","2","0.6","18","92.5","95","122.8","135","-30.3","-40","0.533","1.14","13.6","0.423","0.474","0.444","0.175","0.449","0.452","110.5","103.96","86.63","40","0.245","1192","981","11854","5749","1154","8975","11211","10870","7602","4564","8748","3428","11214","8896","10823","9078","10093","8161","10855"
"1226","Lineups","-204456-1626167-1627741-1628971-1630167-","T. McConnell - M. Turner - B. Hield - B. Brown - O. Toppin","1610612754","IND","5","2","3","0.4","18","108.8","100","107.3","110.3","1.5","-10.3","0.667","1.43","17.2","0.4","0.8","0.571","0.175","0.514","0.544","102.2","105.09","87.58","40","0.45","1192","1606","13689","7618","1189","7045","8168","8761","5241","4172","6638","3498","5280","4373","10823","6756","7555","7634","7918"
"1227","Lineups","-204456-1630167-1630543-1631097-1641767-","T. McConnell - O. Toppin - I. Jackson - B. Mathurin - B. Sheppard","1610612754","IND","6","2","4","0.333","18","86.7","85.7","129.1","125.6","-42.4","-39.9","0.769","1","17.5","0.316","0.4","0.353","0.238","0.468","0.521","110.1","112.28","93.57","42","0.255","926","1606","14390","7783","1178","9659","10245","10868","4089","4604","6558","5415","11350","10824","12301","8782","8033","4962","10710"
"1228","Lineups","-204456-1630167-1630188-1641716-1641767-","T. McConnell - O. Toppin - J. Smith - J. Walker - B. Sheppard","1610612754","IND","4","2","2","0.5","18","114.3","111.1","127.3","127","-13","-15.9","0.471","1.6","16","0.333","0.667","0.485","0.139","0.571","0.571","98.6","100.08","83.4","36","0.359","1614","1606","11854","6028","1233","6226","10315","9170","9405","3750","7610","4292","7653","8129","9272","5657","6833","10034","9415"
"1229","Lineups","-201152-203471-1628971-1630567-1641711-","T. Young - D. Schroder - B. Brown - S. Barnes - G. Dick","1610612761","TOR","3","1","2","0.333","18","109.1","105.6","100.7","94.3","8.3","11.3","0.917","2.2","22.4","0.143","0.765","0.484","0.139","0.558","0.616","88.3","92.74","77.29","36","0.595","2278","3115","11854","7783","1161","6832","5470","5562","3292","2216","3726","8179","5995","8147","9272","6010","5678","12744","5181"
"1230","Lineups","-201152-203471-1629018-1630193-1630567-","T. Young - D. Schroder - G. Trent Jr. - I. Quickley - S. Barnes","1610612761","TOR","7","1","6","0.143","18","117.4","100","149.6","150","-32.3","-50","0.714","5","20","0.188","0.5","0.353","0.054","0.569","0.569","89.5","96.89","80.74","37","0.384","743","3115","14898","8639","1227","7045","12023","11332","4807","288","4684","7728","9846","10824","6455","5789","6936","11356","9071"
"1231","Lineups","-203995-1629026-1629652-1631096-1631114-","V. Micic - K. Williams - L. Dort - C. Holmgren - J. Williams","1610612760","OKC","3","3","0","1","18","139.6","134.2","80.2","83.8","59.4","50.4","0.667","3.5","26.4","0.083","0.885","0.632","0.105","0.8","0.761","100.4","100.19","83.49","38","0.826","2278","981","1","1","1199","3411","4596","2679","5241","883","2137","8632","4519","3217","7885","2046","2778","9984","2650"
"1232","Lineups","-203995-1628970-1628998-1629684-1641706-","V. Micic - M. Bridges - C. Martin - G. Williams - B. Miller","1610612766","CHA","6","5","1","0.833","18","143.7","134.1","106.6","105","37.1","29.1","0.4","2","14.8","0.333","0.765","0.563","0.098","0.697","0.718","101.4","105.75","88.12","41","0.678","926","483","4581","4652","1160","3413","7623","4121","9659","2320","8069","4292","5995","4721","7578","3349","3498","7310","3947"
"1233","Lineups","-202083-203992-1629027-1630168-1630552-","W. Matthews - B. Bogdanovic - T. Young - O. Okongwu - J. Johnson","1610612737","ATL","4","1","3","0.25","18","110.6","113.9","93.2","82.5","17.4","31.4","0.667","10","20","0.19","0.789","0.475","0.028","0.5","0.525","94.7","99.31","82.76","36","0.611","1614","3115","13689","8354","1162","5945","4445","3998","5241","16","4684","7718","5716","8309","6221","6808","7992","10345","4895"
"1234","Lineups","-202692-1628995-1630164-1631093-1631204-","A. Burks - K. Knox II - J. Wiseman - J. Ivey - M. Sasser","1610612765","DET","3","0","3","0","17","141.3","132.5","131.4","132.4","9.8","0.1","0.7","3.5","25.9","0.182","0.733","0.5","0.1","0.767","0.791","107.6","110.77","92.31","40","0.562","2278","8685","13689","8685","1303","3888","10683","6387","5022","883","2195","7754","6893","5848","7600","2310","2484","5355","5734"
"1235","Lineups","-203076-203915-1626156-1627752-1631108-","A. Davis - S. Dinwiddie - D. Russell - T. Prince - M. Christie","1610612747","LAL","8","5","3","0.625","17","129.8","118.6","93.8","92.7","36.1","25.9","0.706","2.4","21.4","0.071","0.9","0.559","0.116","0.7","0.723","112.1","117.99","98.32","43","0.653","574","483","13689","5693","1274","5358","5346","4339","4995","2026","4194","8662","4405","4795","8383","3169","3433","3683","4339"
"1236","Lineups","-203076-203915-1627752-1629060-1630559-","A. Davis - S. Dinwiddie - T. Prince - R. Hachimura - A. Reaves","1610612747","LAL","7","5","2","0.714","17","91.5","86.5","138.6","130","-47.1","-43.5","0.5","2","13.3","0.105","0.688","0.371","0.081","0.433","0.471","101.8","108.14","90.12","37","0.263","743","483","11854","5049","1273","9645","10542","11132","7668","2320","8766","8558","7534","10655","7027","9299","9804","6310","10627"
"1237","Lineups","-203083-1628975-1629632-1630172-1630245-","A. Drummond - J. Carter - C. White - P. Williams - A. Dosunmu","1610612741","CHI","9","6","3","0.667","17","104.1","102.7","86.8","84.2","17.3","18.5","0.692","1.5","17","0.389","0.842","0.622","0.162","0.5","0.55","102.9","105.16","87.63","37","0.579","464","357","13689","5127","1269","6987","4606","4932","5106","3808","6729","3874","4854","3425","10156","6808","7417","7595","5432"
"1238","Lineups","-201143-1627759-1628401-1628436-1630573-","A. Horford - J. Brown - D. White - L. Kornet - S. Hauser","1610612738","BOS","7","6","1","0.857","17","100.3","100","91.2","86.8","9.2","13.2","0.733","3.67","20.8","0.2","0.824","0.486","0.079","0.529","0.53","103.9","106.56","88.8","38","0.511","743","357","4581","4623","1269","7045","4832","5411","4713","851","4540","7258","5127","8112","7000","6585","7904","6974","6663"
"1239","Lineups","-203458-1628368-1628370-1630537-1631099-","A. Len - D. Fox - M. Monk - C. Duarte - K. Murray","1610612758","SAC","5","5","0","1","17","132","126.8","112","107.3","20","19.5","0.611","2.75","19.6","0.313","0.684","0.514","0.098","0.618","0.677","109.3","113.87","94.89","41","0.602","1192","483","1","1","1254","4292","7838","4878","6691","1693","5627","5431","7578","5744","7578","4766","4275","4525","5003"
"1240","Lineups","-202687-203935-1628379-1630217-1630583-","B. Biyombo - M. Smart - L. Kennard - D. Bane - S. Aldama","1610612763","MEM","5","2","3","0.4","17","93.8","97.2","128.8","126.3","-35","-29.1","0.714","1.67","18.5","0.348","0.556","0.439","0.167","0.472","0.469","108.4","107.53","89.61","36","0.292","1192","1606","13689","7618","1315","8874","10268","10166","4807","3605","6030","4257","9675","9096","10188","8705","9850","6551","10304"
"1241","Lineups","-203992-1628981-1629685-1629726-1630235-","B. Bogdanovic - B. Fernando - D. Windler - G. Mathews - T. Forrest","1610612737","ATL","2","2","0","1","17","137.2","133.3","101.1","97.1","36.1","36.2","0.625","5","21.7","0.214","0.722","0.5","0.061","0.633","0.665","95.1","98.36","81.97","33","0.667","3544","1606","1","1","1310","3424","5615","3613","6499","288","4119","7187","7025","5848","6553","4376","4631","10765","4016"
"1242","Lineups","-203992-1627749-1629726-1630168-1630552-","B. Bogdanovic - D. Murray - G. Mathews - O. Okongwu - J. Johnson","1610612737","ATL","7","3","4","0.429","17","134.1","125","91.1","91.9","43","33.1","0.647","1.83","20.4","0.231","0.824","0.567","0.15","0.69","0.729","103.4","106.72","88.93","40","0.716","743","981","14390","7573","1251","4374","5288","3949","6303","3452","4634","6967","5127","4680","9880","3394","3332","6851","3542"
"1243","Lineups","-1627741-1627783-1629614-1630174-1630188-","B. Hield - P. Siakam - A. Nembhard - A. Nesmith - J. Smith","1610612754","IND","3","2","1","0.667","17","114.5","116.1","132.2","133.3","-17.7","-17.2","0.563","4.5","19.6","0.333","0.667","0.467","0.065","0.515","0.523","93","91.98","76.65","31","0.38","2278","1606","4581","5127","1301","5685","10693","9348","7409","473","5639","4292","7653","8444","6631","6753","8021","12947","9109"
"1244","Lineups","-201572-203114-203507-1627736-1641748-","B. Lopez - K. Middleton - G. Antetokounmpo - M. Beasley - A. Jackson Jr.","1610612749","MIL","2","1","1","0.5","17","133.7","132.4","150.1","152.8","-16.4","-20.3","0.684","6.5","23.2","0.333","0.688","0.5","0.054","0.625","0.634","106.1","105.65","88.04","37","0.459","3544","3115","4581","6028","1311","3889","12661","9594","5178","163","3487","4292","7534","5848","6455","4437","5235","7352","7762"
"1245","Lineups","-201572-201976-203081-203109-203507-","B. Lopez - P. Beverley - D. Lillard - J. Crowder - G. Antetokounmpo","1610612749","MIL","2","1","1","0.5","17","132.2","131.3","125.9","129","6.3","2.2","0.8","3","25.5","0.286","0.8","0.552","0.125","0.672","0.683","88.5","87.74","73.11","32","0.543","3544","3115","4581","6028","1257","3933","10515","6259","3714","1051","2233","5700","5280","5013","8573","3596","4165","13895","6067"
"1246","Lineups","-1627747-1627777-1628386-1629622-1629636-","C. LeVert - G. Niang - J. Allen - M. Strus - D. Garland","1610612739","CLE","10","2","8","0.2","17","109.2","109.1","129.7","121.9","-20.4","-12.8","0.75","3","19.6","0.235","0.769","0.467","0.091","0.466","0.546","91","93.81","78.17","33","0.433","366","1606","15079","8544","1306","6457","9657","8944","4145","1051","5639","6939","5945","8444","7274","8806","7517","12452","8251"
"1247","Lineups","-1627747-1627777-1628386-1630241-1641854-","C. LeVert - G. Niang - J. Allen - S. Merrill - C. Porter Jr.","1610612739","CLE","8","3","5","0.375","17","118.1","116.2","127.1","120","-9","-3.8","0.8","2","24.5","0","0.526","0.333","0.162","0.673","0.707","107.8","111.95","93.3","37","0.468","574","981","14713","7744","1316","5681","9297","8220","3714","2320","3214","8695","9833","10870","10156","3587","3676","5057","7589"
"1248","Lineups","-1627747-1628386-1629622-1629731-1630171-","C. LeVert - J. Allen - M. Strus - D. Wade - I. Okoro","1610612739","CLE","6","4","2","0.667","17","98.8","94.3","93.5","92.7","5.3","1.6","0.667","2","17.4","0.176","0.682","0.462","0.114","0.464","0.509","105.4","108.22","90.18","35","0.515","926","677","11854","5127","1292","9017","5346","6292","5241","2320","6582","7810","7600","8537","8335","8813","8397","6288","6593"
"1249","Lineups","-1626224-1628380-1629640-1630200-1631103-","C. Osman - Z. Collins - K. Johnson - T. Jones - M. Branham","1610612759","SAS","12","5","7","0.417","17","111.2","105.3","147.6","145.5","-36.4","-40.2","0.733","5.5","20.8","0.211","0.636","0.367","0.053","0.5","0.541","97.3","100.93","84.11","38","0.38","252","483","15012","7609","1290","6854","11934","10969","4713","270","4540","7230","8860","10681","6418","6808","7617","9676","9107"
"1250","Lineups","-101108-1626172-1627780-1630541-1641764-","C. Paul - K. Looney - G. Payton II - M. Moody - B. Podziemski","1610612744","GSW","6","5","1","0.833","17","103.5","100","116.2","108.8","-12.7","-8.8","0.667","1","15.8","0.083","0.706","0.448","0.194","0.524","0.621","89.3","93.95","78.29","31","0.422","926","483","4581","4652","1309","7045","7967","8613","5241","4604","7653","8632","7320","8870","11214","6661","5582","12378","8471"
"1251","Lineups","-101108-202691-203952-1630228-1631218-","C. Paul - K. Thompson - A. Wiggins - J. Kuminga - T. Jackson-Davis","1610612744","GSW","4","3","1","0.75","17","103.5","97.4","110.1","108.1","-6.7","-10.7","0.571","1.6","15.4","0.3","0.647","0.459","0.132","0.531","0.548","99","103.05","85.88","38","0.416","1614","981","4581","4823","1237","8865","7904","8784","7237","3750","7770","5546","8785","8639","9056","6533","7479","8576","8581"
"1252","Lineups","-101108-201939-202691-203110-1627780-","C. Paul - S. Curry - K. Thompson - D. Green - G. Payton II","1610612744","GSW","6","4","2","0.667","17","115.1","117.9","95","91.7","20.1","26.3","0.647","1.83","20","0.375","0.733","0.548","0.154","0.561","0.622","105.7","106.11","88.43","39","0.64","926","677","11854","5127","1280","5429","5246","4315","6303","3452","4684","3946","6893","5058","9936","5975","5552","7135","4501"
"1253","Lineups","-1626174-1629637-1631108-1641720-1641721-","C. Wood - J. Hayes - M. Christie - J. Hood-Schifino - M. Lewis","1610612747","LAL","5","2","3","0.4","17","75.1","73.2","81","75.6","-5.9","-2.4","0.727","0.89","14.8","0.217","0.826","0.522","0.22","0.403","0.429","109.1","114.3","95.25","41","0.417","1192","1606","13689","7618","1258","10764","3983","8122","4737","6292","8069","7173","5118","5624","12024","9729","10414","4410","8542"
"1254","Lineups","-202722-203995-1628970-1629684-1631121-","D. Bertans - V. Micic - M. Bridges - G. Williams - B. McGowens","1610612766","CHA","4","0","4","0","17","121.5","118.4","101","97.3","20.5","21.1","0.571","2.67","15.1","0.389","0.6","0.485","0.079","0.5","0.576","104","107.32","89.44","38","0.597","1614","8685","14390","8685","1298","5375","5620","4722","7237","1722","7977","3874","9152","8129","7000","6808","6763","6644","5156"
"1255","Lineups","-201942-203083-1629632-1630172-1631207-","D. DeRozan - A. Drummond - C. White - P. Williams - D. Terry","1610612741","CHI","9","3","6","0.333","17","142.9","144.1","116.5","112.1","26.4","32","0.529","2.25","17","0.588","0.813","0.697","0.118","0.609","0.657","93.8","95.15","79.29","34","0.617","464","981","14898","7783","1287","2746","8361","3976","7624","2164","6729","1534","5222","2062","8400","4907","4775","11982","4798"
"1256","Lineups","-201942-202696-1627936-1629750-1630245-","D. DeRozan - N. Vucevic - A. Caruso - J. Green - A. Dosunmu","1610612741","CHI","3","2","1","0.667","17","147.6","142.9","114","116.7","33.6","26.2","0.682","3","26.3","0.5","0.867","0.69","0.143","0.7","0.697","100.2","100.63","83.86","35","0.618","2278","1606","4581","5127","1284","2769","8893","4328","5190","1051","2139","1682","4643","2100","9320","3169","3890","9791","4783"
"1257","Lineups","-201942-202696-203897-1627936-1630245-","D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - A. Dosunmu","1610612741","CHI","4","2","2","0.5","17","129.9","131.4","91.3","97.1","38.7","34.4","0.813","6.5","25.5","0.176","0.5","0.372","0.057","0.629","0.65","98.2","94.69","78.91","35","0.721","1614","1606","11854","6028","1235","3931","5612","3687","3694","163","2236","7810","9846","10654","6510","4421","4917","12143","3501"
"1258","Lineups","-201568-1630166-1630215-1630557-1641731-","D. Gallinari - D. Avdija - J. Butler - C. Kispert - B. Coulibaly","1610612764","WAS","4","0","4","0","17","93.6","92.1","113.9","113.5","-20.3","-21.4","0.583","1.17","14.6","0.167","0.778","0.472","0.158","0.483","0.524","102","102.95","85.79","38","0.38","1614","8685","14390","8685","1236","9165","8566","9634","7167","4542","8118","7847","5816","8360","10077","8617","7999","8604","9111"
